,E,flux
7945,9.555496e+00,2.729658e+17
7946,9.556686e+00,2.727726e+17
7947,9.557876e+00,2.725795e+17
7948,9.559066e+00,2.723864e+17
7949,9.560256e+00,2.721969e+17
7950,9.561446e+00,2.720089e+17
7951,9.562636e+00,2.718208e+17
7952,9.563826e+00,2.716340e+17
7953,9.565016e+00,2.714503e+17
7954,9.566207e+00,2.712667e+17
7955,9.567397e+00,2.710830e+17
7956,9.568587e+00,2.708998e+17
7957,9.569777e+00,2.707165e+17
7958,9.570967e+00,2.705332e+17
7959,9.572157e+00,2.703503e+17
7960,9.573347e+00,2.701675e+17
7961,9.574537e+00,2.699847e+17
7962,9.575728e+00,2.698020e+17
7963,9.576918e+00,2.696192e+17
7964,9.578108e+00,2.694365e+17
7965,9.579298e+00,2.692538e+17
7966,9.580488e+00,2.690712e+17
7967,9.581678e+00,2.688886e+17
7968,9.582868e+00,2.687060e+17
7969,9.584058e+00,2.685236e+17
7970,9.585249e+00,2.683413e+17
7971,9.586439e+00,2.681590e+17
7972,9.587629e+00,2.679766e+17
7973,9.588819e+00,2.677942e+17
7974,9.590009e+00,2.676117e+17
7975,9.591199e+00,2.674292e+17
7976,9.592389e+00,2.672471e+17
7977,9.593579e+00,2.670649e+17
7978,9.594769e+00,2.668828e+17
7979,9.595960e+00,2.667006e+17
7980,9.597150e+00,2.665185e+17
7981,9.598340e+00,2.663363e+17
7982,9.599530e+00,2.661545e+17
7983,9.600720e+00,2.659734e+17
7984,9.601910e+00,2.657923e+17
7985,9.603100e+00,2.656112e+17
7986,9.604290e+00,2.654306e+17
7987,9.605481e+00,2.652500e+17
7988,9.606671e+00,2.650694e+17
7989,9.607861e+00,2.648891e+17
7990,9.609051e+00,2.647089e+17
7991,9.610241e+00,2.645287e+17
7992,9.611431e+00,2.643485e+17
7993,9.612621e+00,2.641683e+17
7994,9.613811e+00,2.639881e+17
7995,9.615001e+00,2.638079e+17
7996,9.616192e+00,2.636278e+17
7997,9.617382e+00,2.634477e+17
7998,9.618572e+00,2.632677e+17
7999,9.619762e+00,2.630878e+17
8000,9.620952e+00,2.629079e+17
8001,9.622142e+00,2.627281e+17
8002,9.623332e+00,2.625483e+17
8003,9.624522e+00,2.623684e+17
8004,9.625713e+00,2.621886e+17
8005,9.626903e+00,2.620087e+17
8006,9.628093e+00,2.618290e+17
8007,9.629283e+00,2.616493e+17
8008,9.630473e+00,2.614697e+17
8009,9.631663e+00,2.612901e+17
8010,9.632853e+00,2.611105e+17
8011,9.634043e+00,2.609309e+17
8012,9.635234e+00,2.607513e+17
8013,9.636424e+00,2.605718e+17
8014,9.637614e+00,2.603922e+17
8015,9.638804e+00,2.602126e+17
8016,9.639994e+00,2.600332e+17
8017,9.641184e+00,2.598538e+17
8018,9.642374e+00,2.596745e+17
8019,9.643564e+00,2.594952e+17
8020,9.644754e+00,2.593160e+17
8021,9.645945e+00,2.591368e+17
8022,9.647135e+00,2.589576e+17
8023,9.648325e+00,2.587784e+17
8024,9.649515e+00,2.585992e+17
8025,9.650705e+00,2.584200e+17
8026,9.651895e+00,2.582411e+17
8027,9.653085e+00,2.580623e+17
8028,9.654275e+00,2.578836e+17
8029,9.655466e+00,2.577049e+17
8030,9.656656e+00,2.575264e+17
8031,9.657846e+00,2.573478e+17
8032,9.659036e+00,2.571693e+17
8033,9.660226e+00,2.569908e+17
8034,9.661416e+00,2.568123e+17
8035,9.662606e+00,2.566337e+17
8036,9.663796e+00,2.564555e+17
8037,9.664986e+00,2.562772e+17
8038,9.666177e+00,2.560990e+17
8039,9.667367e+00,2.559209e+17
8040,9.668557e+00,2.557430e+17
8041,9.669747e+00,2.555651e+17
8042,9.670937e+00,2.553872e+17
8043,9.672127e+00,2.552093e+17
8044,9.673317e+00,2.550314e+17
8045,9.674507e+00,2.548535e+17
8046,9.675698e+00,2.546759e+17
8047,9.676888e+00,2.544983e+17
8048,9.678078e+00,2.543207e+17
8049,9.679268e+00,2.541432e+17
8050,9.680458e+00,2.539660e+17
8051,9.681648e+00,2.537889e+17
8052,9.682838e+00,2.536117e+17
8053,9.684028e+00,2.534345e+17
8054,9.685219e+00,2.532573e+17
8055,9.686409e+00,2.530802e+17
8056,9.687599e+00,2.529033e+17
8057,9.688789e+00,2.527264e+17
8058,9.689979e+00,2.525496e+17
8059,9.691169e+00,2.523730e+17
8060,9.692359e+00,2.521965e+17
8061,9.693549e+00,2.520200e+17
8062,9.694739e+00,2.518435e+17
8063,9.695930e+00,2.516671e+17
8064,9.697120e+00,2.514906e+17
8065,9.698310e+00,2.513141e+17
8066,9.699500e+00,2.511387e+17
8067,9.700690e+00,2.509634e+17
8068,9.701880e+00,2.507881e+17
8069,9.703070e+00,2.506136e+17
8070,9.704260e+00,2.504394e+17
8071,9.705451e+00,2.502653e+17
8072,9.706641e+00,2.500911e+17
8073,9.707831e+00,2.499169e+17
8074,9.709021e+00,2.497428e+17
8075,9.710211e+00,2.495686e+17
8076,9.711401e+00,2.493946e+17
8077,9.712591e+00,2.492206e+17
8078,9.713781e+00,2.490467e+17
8079,9.714971e+00,2.488729e+17
8080,9.716162e+00,2.486992e+17
8081,9.717352e+00,2.485254e+17
8082,9.718542e+00,2.483517e+17
8083,9.719732e+00,2.481780e+17
8084,9.720922e+00,2.480043e+17
8085,9.722112e+00,2.478306e+17
8086,9.723302e+00,2.476571e+17
8087,9.724492e+00,2.474836e+17
8088,9.725683e+00,2.473101e+17
8089,9.726873e+00,2.471369e+17
8090,9.728063e+00,2.469639e+17
8091,9.729253e+00,2.467909e+17
8092,9.730443e+00,2.466180e+17
8093,9.731633e+00,2.464450e+17
8094,9.732823e+00,2.462720e+17
8095,9.734013e+00,2.460991e+17
8096,9.735204e+00,2.459262e+17
8097,9.736394e+00,2.457533e+17
8098,9.737584e+00,2.455804e+17
8099,9.738774e+00,2.454076e+17
8100,9.739964e+00,2.452349e+17
8101,9.741154e+00,2.450622e+17
8102,9.742344e+00,2.448896e+17
8103,9.743534e+00,2.447169e+17
8104,9.744724e+00,2.445442e+17
8105,9.745915e+00,2.443716e+17
8106,9.747105e+00,2.441990e+17
8107,9.748295e+00,2.440265e+17
8108,9.749485e+00,2.438539e+17
8109,9.750675e+00,2.436816e+17
8110,9.751865e+00,2.435093e+17
8111,9.753055e+00,2.433371e+17
8112,9.754245e+00,2.431648e+17
8113,9.755436e+00,2.429926e+17
8114,9.756626e+00,2.428203e+17
8115,9.757816e+00,2.426481e+17
8116,9.759006e+00,2.424760e+17
8117,9.760196e+00,2.423039e+17
8118,9.761386e+00,2.421318e+17
8119,9.762576e+00,2.419599e+17
8120,9.763766e+00,2.417883e+17
8121,9.764956e+00,2.416167e+17
8122,9.766147e+00,2.414451e+17
8123,9.767337e+00,2.412735e+17
8124,9.768527e+00,2.411020e+17
8125,9.769717e+00,2.409304e+17
8126,9.770907e+00,2.407589e+17
8127,9.772097e+00,2.405874e+17
8128,9.773287e+00,2.404159e+17
8129,9.774477e+00,2.402446e+17
8130,9.775668e+00,2.400734e+17
8131,9.776858e+00,2.399021e+17
8132,9.778048e+00,2.397309e+17
8133,9.779238e+00,2.395597e+17
8134,9.780428e+00,2.393885e+17
8135,9.781618e+00,2.392173e+17
8136,9.782808e+00,2.390462e+17
8137,9.783998e+00,2.388752e+17
8138,9.785189e+00,2.387041e+17
8139,9.786379e+00,2.385333e+17
8140,9.787569e+00,2.383626e+17
8141,9.788759e+00,2.381919e+17
8142,9.789949e+00,2.380211e+17
8143,9.791139e+00,2.378504e+17
8144,9.792329e+00,2.376796e+17
8145,9.793519e+00,2.375091e+17
8146,9.794709e+00,2.373407e+17
8147,9.795900e+00,2.371723e+17
8148,9.797090e+00,2.370039e+17
8149,9.798280e+00,2.368415e+17
8150,9.799470e+00,2.366799e+17
8151,9.800660e+00,2.365183e+17
8152,9.801850e+00,2.363572e+17
8153,9.803040e+00,2.361966e+17
8154,9.804230e+00,2.360360e+17
8155,9.805421e+00,2.358755e+17
8156,9.806611e+00,2.357152e+17
8157,9.807801e+00,2.355548e+17
8158,9.808991e+00,2.353944e+17
8159,9.810181e+00,2.352343e+17
8160,9.811371e+00,2.350743e+17
8161,9.812561e+00,2.349143e+17
8162,9.813751e+00,2.347543e+17
8163,9.814941e+00,2.345943e+17
8164,9.816132e+00,2.344343e+17
8165,9.817322e+00,2.342743e+17
8166,9.818512e+00,2.341144e+17
8167,9.819702e+00,2.339546e+17
8168,9.820892e+00,2.337948e+17
8169,9.822082e+00,2.336353e+17
8170,9.823272e+00,2.334760e+17
8171,9.824462e+00,2.333167e+17
8172,9.825653e+00,2.331574e+17
8173,9.826843e+00,2.329980e+17
8174,9.828033e+00,2.328387e+17
8175,9.829223e+00,2.326795e+17
8176,9.830413e+00,2.325202e+17
8177,9.831603e+00,2.323610e+17
8178,9.832793e+00,2.322018e+17
8179,9.833983e+00,2.320430e+17
8180,9.835174e+00,2.318844e+17
8181,9.836364e+00,2.317257e+17
8182,9.837554e+00,2.315671e+17
8183,9.838744e+00,2.314084e+17
8184,9.839934e+00,2.312498e+17
8185,9.841124e+00,2.310911e+17
8186,9.842314e+00,2.309326e+17
8187,9.843504e+00,2.307741e+17
8188,9.844694e+00,2.306156e+17
8189,9.845885e+00,2.304574e+17
8190,9.847075e+00,2.302993e+17
8191,9.848265e+00,2.301412e+17
8192,9.849455e+00,2.299831e+17
8193,9.850645e+00,2.298250e+17
8194,9.851835e+00,2.296669e+17
8195,9.853025e+00,2.295087e+17
8196,9.854215e+00,2.293507e+17
8197,9.855406e+00,2.291927e+17
8198,9.856596e+00,2.290346e+17
8199,9.857786e+00,2.288770e+17
8200,9.858976e+00,2.287194e+17
8201,9.860166e+00,2.285619e+17
8202,9.861356e+00,2.284043e+17
8203,9.862546e+00,2.282467e+17
8204,9.863736e+00,2.280892e+17
8205,9.864926e+00,2.279316e+17
8206,9.866117e+00,2.277742e+17
8207,9.867307e+00,2.276167e+17
8208,9.868497e+00,2.274593e+17
8209,9.869687e+00,2.273020e+17
8210,9.870877e+00,2.271449e+17
8211,9.872067e+00,2.269878e+17
8212,9.873257e+00,2.268307e+17
8213,9.874447e+00,2.266736e+17
8214,9.875638e+00,2.265164e+17
8215,9.876828e+00,2.263593e+17
8216,9.878018e+00,2.262023e+17
8217,9.879208e+00,2.260453e+17
8218,9.880398e+00,2.258883e+17
8219,9.881588e+00,2.257315e+17
8220,9.882778e+00,2.255747e+17
8221,9.883968e+00,2.254179e+17
8222,9.885159e+00,2.252611e+17
8223,9.886349e+00,2.251044e+17
8224,9.887539e+00,2.249476e+17
8225,9.888729e+00,2.247908e+17
8226,9.889919e+00,2.246343e+17
8227,9.891109e+00,2.244778e+17
8228,9.892299e+00,2.243212e+17
8229,9.893489e+00,2.241651e+17
8230,9.894679e+00,2.240091e+17
8231,9.895870e+00,2.238532e+17
8232,9.897060e+00,2.236973e+17
8233,9.898250e+00,2.235417e+17
8234,9.899440e+00,2.233860e+17
8235,9.900630e+00,2.232303e+17
8236,9.901820e+00,2.230761e+17
8237,9.903010e+00,2.229218e+17
8238,9.904200e+00,2.227676e+17
8239,9.905391e+00,2.226135e+17
8240,9.906581e+00,2.224595e+17
8241,9.907771e+00,2.223055e+17
8242,9.908961e+00,2.221516e+17
8243,9.910151e+00,2.219976e+17
8244,9.911341e+00,2.218436e+17
8245,9.912531e+00,2.216896e+17
8246,9.913721e+00,2.215358e+17
8247,9.914911e+00,2.213820e+17
8248,9.916102e+00,2.212282e+17
8249,9.917292e+00,2.210747e+17
8250,9.918482e+00,2.209213e+17
8251,9.919672e+00,2.207679e+17
8252,9.920862e+00,2.206146e+17
8253,9.922052e+00,2.204612e+17
8254,9.923242e+00,2.203078e+17
8255,9.924432e+00,2.201544e+17
8256,9.925623e+00,2.200012e+17
8257,9.926813e+00,2.198480e+17
8258,9.928003e+00,2.196948e+17
8259,9.929193e+00,2.195419e+17
8260,9.930383e+00,2.193890e+17
8261,9.931573e+00,2.192361e+17
8262,9.932763e+00,2.190833e+17
8263,9.933953e+00,2.189304e+17
8264,9.935144e+00,2.187776e+17
8265,9.936334e+00,2.186247e+17
8266,9.937524e+00,2.184721e+17
8267,9.938714e+00,2.183195e+17
8268,9.939904e+00,2.181669e+17
8269,9.941094e+00,2.180147e+17
8270,9.942284e+00,2.178624e+17
8271,9.943474e+00,2.177102e+17
8272,9.944664e+00,2.175580e+17
8273,9.945855e+00,2.174057e+17
8274,9.947045e+00,2.172535e+17
8275,9.948235e+00,2.171013e+17
8276,9.949425e+00,2.169492e+17
8277,9.950615e+00,2.167971e+17
8278,9.951805e+00,2.166450e+17
8279,9.952995e+00,2.164932e+17
8280,9.954185e+00,2.163414e+17
8281,9.955376e+00,2.161896e+17
8282,9.956566e+00,2.160379e+17
8283,9.957756e+00,2.158861e+17
8284,9.958946e+00,2.157343e+17
8285,9.960136e+00,2.155826e+17
8286,9.961326e+00,2.154310e+17
8287,9.962516e+00,2.152795e+17
8288,9.963706e+00,2.151280e+17
8289,9.964896e+00,2.149768e+17
8290,9.966087e+00,2.148256e+17
8291,9.967277e+00,2.146745e+17
8292,9.968467e+00,2.145233e+17
8293,9.969657e+00,2.143722e+17
8294,9.970847e+00,2.142210e+17
8295,9.972037e+00,2.140699e+17
8296,9.973227e+00,2.139189e+17
8297,9.974417e+00,2.137679e+17
8298,9.975608e+00,2.136168e+17
8299,9.976798e+00,2.134661e+17
8300,9.977988e+00,2.133155e+17
8301,9.979178e+00,2.131648e+17
8302,9.980368e+00,2.130142e+17
8303,9.981558e+00,2.128636e+17
8304,9.982748e+00,2.127129e+17
8305,9.983938e+00,2.125623e+17
8306,9.985129e+00,2.124118e+17
8307,9.986319e+00,2.122613e+17
8308,9.987509e+00,2.121108e+17
8309,9.988699e+00,2.119605e+17
8310,9.989889e+00,2.118105e+17
8311,9.991079e+00,2.116604e+17
8312,9.992269e+00,2.115103e+17
8313,9.993459e+00,2.113602e+17
8314,9.994649e+00,2.112101e+17
8315,9.995840e+00,2.110600e+17
8316,9.997030e+00,2.109101e+17
8317,9.998220e+00,2.107601e+17
8318,9.999410e+00,2.106102e+17
8319,1.000060e+01,2.104610e+17
8320,1.000179e+01,2.103127e+17
8321,1.000298e+01,2.101644e+17
8322,1.000417e+01,2.100161e+17
8323,1.000536e+01,2.098678e+17
8324,1.000655e+01,2.097195e+17
8325,1.000774e+01,2.095711e+17
8326,1.000893e+01,2.094229e+17
8327,1.001012e+01,2.092747e+17
8328,1.001131e+01,2.091265e+17
8329,1.001250e+01,2.089785e+17
8330,1.001369e+01,2.088307e+17
8331,1.001488e+01,2.086829e+17
8332,1.001607e+01,2.085350e+17
8333,1.001726e+01,2.083872e+17
8334,1.001845e+01,2.082394e+17
8335,1.001964e+01,2.080915e+17
8336,1.002083e+01,2.079436e+17
8337,1.002202e+01,2.077958e+17
8338,1.002321e+01,2.076479e+17
8339,1.002440e+01,2.074999e+17
8340,1.002559e+01,2.073519e+17
8341,1.002678e+01,2.072039e+17
8342,1.002797e+01,2.070558e+17
8343,1.002916e+01,2.069078e+17
8344,1.003035e+01,2.067598e+17
8345,1.003154e+01,2.066118e+17
8346,1.003273e+01,2.064641e+17
8347,1.003392e+01,2.063165e+17
8348,1.003511e+01,2.061689e+17
8349,1.003630e+01,2.060216e+17
8350,1.003749e+01,2.058744e+17
8351,1.003868e+01,2.057273e+17
8352,1.003987e+01,2.055801e+17
8353,1.004106e+01,2.054330e+17
8354,1.004225e+01,2.052858e+17
8355,1.004344e+01,2.051387e+17
8356,1.004463e+01,2.049918e+17
8357,1.004582e+01,2.048450e+17
8358,1.004701e+01,2.046982e+17
8359,1.004820e+01,2.045528e+17
8360,1.004939e+01,2.044080e+17
8361,1.005059e+01,2.042632e+17
8362,1.005178e+01,2.041199e+17
8363,1.005297e+01,2.039808e+17
8364,1.005416e+01,2.038418e+17
8365,1.005535e+01,2.037028e+17
8366,1.005654e+01,2.035638e+17
8367,1.005773e+01,2.034248e+17
8368,1.005892e+01,2.032858e+17
8369,1.006011e+01,2.031468e+17
8370,1.006130e+01,2.030079e+17
8371,1.006249e+01,2.028689e+17
8372,1.006368e+01,2.027300e+17
8373,1.006487e+01,2.025911e+17
8374,1.006606e+01,2.024521e+17
8375,1.006725e+01,2.023132e+17
8376,1.006844e+01,2.021745e+17
8377,1.006963e+01,2.020358e+17
8378,1.007082e+01,2.018971e+17
8379,1.007201e+01,2.017586e+17
8380,1.007320e+01,2.016204e+17
8381,1.007439e+01,2.014822e+17
8382,1.007558e+01,2.013440e+17
8383,1.007677e+01,2.012058e+17
8384,1.007796e+01,2.010676e+17
8385,1.007915e+01,2.009294e+17
8386,1.008034e+01,2.007911e+17
8387,1.008153e+01,2.006527e+17
8388,1.008272e+01,2.005144e+17
8389,1.008391e+01,2.003760e+17
8390,1.008510e+01,2.002374e+17
8391,1.008629e+01,2.000989e+17
8392,1.008748e+01,1.999603e+17
8393,1.008867e+01,1.998217e+17
8394,1.008986e+01,1.996831e+17
8395,1.009105e+01,1.995446e+17
8396,1.009224e+01,1.994065e+17
8397,1.009343e+01,1.992686e+17
8398,1.009462e+01,1.991307e+17
8399,1.009581e+01,1.989932e+17
8400,1.009700e+01,1.988563e+17
8401,1.009819e+01,1.987193e+17
8402,1.009938e+01,1.985827e+17
8403,1.010057e+01,1.984468e+17
8404,1.010176e+01,1.983110e+17
8405,1.010295e+01,1.981751e+17
8406,1.010414e+01,1.980396e+17
8407,1.010533e+01,1.979042e+17
8408,1.010652e+01,1.977687e+17
8409,1.010771e+01,1.976335e+17
8410,1.010890e+01,1.974983e+17
8411,1.011009e+01,1.973632e+17
8412,1.011128e+01,1.972280e+17
8413,1.011247e+01,1.970928e+17
8414,1.011366e+01,1.969577e+17
8415,1.011485e+01,1.968225e+17
8416,1.011604e+01,1.966872e+17
8417,1.011723e+01,1.965518e+17
8418,1.011842e+01,1.964163e+17
8419,1.011961e+01,1.962806e+17
8420,1.012080e+01,1.961447e+17
8421,1.012199e+01,1.960088e+17
8422,1.012318e+01,1.958729e+17
8423,1.012437e+01,1.957370e+17
8424,1.012556e+01,1.956010e+17
8425,1.012675e+01,1.954651e+17
8426,1.012794e+01,1.953298e+17
8427,1.012913e+01,1.951947e+17
8428,1.013032e+01,1.950596e+17
8429,1.013151e+01,1.949250e+17
8430,1.013270e+01,1.947907e+17
8431,1.013389e+01,1.946564e+17
8432,1.013508e+01,1.945221e+17
8433,1.013627e+01,1.943878e+17
8434,1.013746e+01,1.942535e+17
8435,1.013865e+01,1.941192e+17
8436,1.013984e+01,1.939852e+17
8437,1.014103e+01,1.938511e+17
8438,1.014222e+01,1.937170e+17
8439,1.014341e+01,1.935832e+17
8440,1.014460e+01,1.934495e+17
8441,1.014579e+01,1.933158e+17
8442,1.014698e+01,1.931822e+17
8443,1.014817e+01,1.930485e+17
8444,1.014936e+01,1.929148e+17
8445,1.015056e+01,1.927812e+17
8446,1.015175e+01,1.926477e+17
8447,1.015294e+01,1.925143e+17
8448,1.015413e+01,1.923809e+17
8449,1.015532e+01,1.922476e+17
8450,1.015651e+01,1.921144e+17
8451,1.015770e+01,1.919812e+17
8452,1.015889e+01,1.918480e+17
8453,1.016008e+01,1.917149e+17
8454,1.016127e+01,1.915817e+17
8455,1.016246e+01,1.914485e+17
8456,1.016365e+01,1.913155e+17
8457,1.016484e+01,1.911824e+17
8458,1.016603e+01,1.910494e+17
8459,1.016722e+01,1.909165e+17
8460,1.016841e+01,1.907837e+17
8461,1.016960e+01,1.906510e+17
8462,1.017079e+01,1.905182e+17
8463,1.017198e+01,1.903854e+17
8464,1.017317e+01,1.902526e+17
8465,1.017436e+01,1.901198e+17
8466,1.017555e+01,1.899872e+17
8467,1.017674e+01,1.898546e+17
8468,1.017793e+01,1.897221e+17
8469,1.017912e+01,1.895896e+17
8470,1.018031e+01,1.894573e+17
8471,1.018150e+01,1.893250e+17
8472,1.018269e+01,1.891927e+17
8473,1.018388e+01,1.890604e+17
8474,1.018507e+01,1.889280e+17
8475,1.018626e+01,1.887957e+17
8476,1.018745e+01,1.886637e+17
8477,1.018864e+01,1.885316e+17
8478,1.018983e+01,1.883995e+17
8479,1.019102e+01,1.882676e+17
8480,1.019221e+01,1.881358e+17
8481,1.019340e+01,1.880040e+17
8482,1.019459e+01,1.878721e+17
8483,1.019578e+01,1.877403e+17
8484,1.019697e+01,1.876084e+17
8485,1.019816e+01,1.874766e+17
8486,1.019935e+01,1.873455e+17
8487,1.020054e+01,1.872147e+17
8488,1.020173e+01,1.870838e+17
8489,1.020292e+01,1.869534e+17
8490,1.020411e+01,1.868233e+17
8491,1.020530e+01,1.866932e+17
8492,1.020649e+01,1.865632e+17
8493,1.020768e+01,1.864331e+17
8494,1.020887e+01,1.863030e+17
8495,1.021006e+01,1.861729e+17
8496,1.021125e+01,1.860431e+17
8497,1.021244e+01,1.859132e+17
8498,1.021363e+01,1.857834e+17
8499,1.021482e+01,1.856536e+17
8500,1.021601e+01,1.855240e+17
8501,1.021720e+01,1.853943e+17
8502,1.021839e+01,1.852646e+17
8503,1.021958e+01,1.851350e+17
8504,1.022077e+01,1.850053e+17
8505,1.022196e+01,1.848757e+17
8506,1.022315e+01,1.847462e+17
8507,1.022434e+01,1.846167e+17
8508,1.022553e+01,1.844873e+17
8509,1.022672e+01,1.843579e+17
8510,1.022791e+01,1.842287e+17
8511,1.022910e+01,1.840995e+17
8512,1.023029e+01,1.839702e+17
8513,1.023148e+01,1.838410e+17
8514,1.023267e+01,1.837118e+17
8515,1.023386e+01,1.835826e+17
8516,1.023505e+01,1.834535e+17
8517,1.023624e+01,1.833245e+17
8518,1.023743e+01,1.831954e+17
8519,1.023862e+01,1.830665e+17
8520,1.023981e+01,1.829377e+17
8521,1.024100e+01,1.828089e+17
8522,1.024219e+01,1.826801e+17
8523,1.024338e+01,1.825513e+17
8524,1.024457e+01,1.824225e+17
8525,1.024576e+01,1.822937e+17
8526,1.024695e+01,1.821651e+17
8527,1.024814e+01,1.820366e+17
8528,1.024933e+01,1.819080e+17
8529,1.025053e+01,1.817795e+17
8530,1.025172e+01,1.816512e+17
8531,1.025291e+01,1.815228e+17
8532,1.025410e+01,1.813945e+17
8533,1.025529e+01,1.812661e+17
8534,1.025648e+01,1.811378e+17
8535,1.025767e+01,1.810095e+17
8536,1.025886e+01,1.808812e+17
8537,1.026005e+01,1.807529e+17
8538,1.026124e+01,1.806246e+17
8539,1.026243e+01,1.804963e+17
8540,1.026362e+01,1.803682e+17
8541,1.026481e+01,1.802400e+17
8542,1.026600e+01,1.801118e+17
8543,1.026719e+01,1.799836e+17
8544,1.026838e+01,1.798554e+17
8545,1.026957e+01,1.797272e+17
8546,1.027076e+01,1.795992e+17
8547,1.027195e+01,1.794713e+17
8548,1.027314e+01,1.793434e+17
8549,1.027433e+01,1.792157e+17
8550,1.027552e+01,1.790881e+17
8551,1.027671e+01,1.789605e+17
8552,1.027790e+01,1.788329e+17
8553,1.027909e+01,1.787054e+17
8554,1.028028e+01,1.785778e+17
8555,1.028147e+01,1.784502e+17
8556,1.028266e+01,1.783228e+17
8557,1.028385e+01,1.781955e+17
8558,1.028504e+01,1.780681e+17
8559,1.028623e+01,1.779408e+17
8560,1.028742e+01,1.778136e+17
8561,1.028861e+01,1.776864e+17
8562,1.028980e+01,1.775592e+17
8563,1.029099e+01,1.774320e+17
8564,1.029218e+01,1.773048e+17
8565,1.029337e+01,1.771776e+17
8566,1.029456e+01,1.770507e+17
8567,1.029575e+01,1.769237e+17
8568,1.029694e+01,1.767968e+17
8569,1.029813e+01,1.766711e+17
8570,1.029932e+01,1.765466e+17
8571,1.030051e+01,1.764220e+17
8572,1.030170e+01,1.762980e+17
8573,1.030289e+01,1.761787e+17
8574,1.030408e+01,1.760593e+17
8575,1.030527e+01,1.759400e+17
8576,1.030646e+01,1.758208e+17
8577,1.030765e+01,1.757017e+17
8578,1.030884e+01,1.755826e+17
8579,1.031003e+01,1.754635e+17
8580,1.031122e+01,1.753445e+17
8581,1.031241e+01,1.752256e+17
8582,1.031360e+01,1.751066e+17
8583,1.031479e+01,1.749876e+17
8584,1.031598e+01,1.748686e+17
8585,1.031717e+01,1.747496e+17
8586,1.031836e+01,1.746308e+17
8587,1.031955e+01,1.745120e+17
8588,1.032074e+01,1.743931e+17
8589,1.032193e+01,1.742744e+17
8590,1.032312e+01,1.741558e+17
8591,1.032431e+01,1.740371e+17
8592,1.032550e+01,1.739185e+17
8593,1.032669e+01,1.737999e+17
8594,1.032788e+01,1.736813e+17
8595,1.032907e+01,1.735626e+17
8596,1.033026e+01,1.734441e+17
8597,1.033145e+01,1.733256e+17
8598,1.033264e+01,1.732071e+17
8599,1.033383e+01,1.730886e+17
8600,1.033502e+01,1.729703e+17
8601,1.033621e+01,1.728519e+17
8602,1.033740e+01,1.727336e+17
8603,1.033859e+01,1.726153e+17
8604,1.033978e+01,1.724969e+17
8605,1.034097e+01,1.723786e+17
8606,1.034216e+01,1.722597e+17
8607,1.034335e+01,1.721408e+17
8608,1.034454e+01,1.720218e+17
8609,1.034573e+01,1.719025e+17
8610,1.034692e+01,1.717828e+17
8611,1.034811e+01,1.716632e+17
8612,1.034930e+01,1.715436e+17
8613,1.035050e+01,1.714239e+17
8614,1.035169e+01,1.713043e+17
8615,1.035288e+01,1.711847e+17
8616,1.035407e+01,1.710656e+17
8617,1.035526e+01,1.709468e+17
8618,1.035645e+01,1.708281e+17
8619,1.035764e+01,1.707099e+17
8620,1.035883e+01,1.705923e+17
8621,1.036002e+01,1.704748e+17
8622,1.036121e+01,1.703573e+17
8623,1.036240e+01,1.702397e+17
8624,1.036359e+01,1.701222e+17
8625,1.036478e+01,1.700047e+17
8626,1.036597e+01,1.698873e+17
8627,1.036716e+01,1.697700e+17
8628,1.036835e+01,1.696527e+17
8629,1.036954e+01,1.695355e+17
8630,1.037073e+01,1.694184e+17
8631,1.037192e+01,1.693013e+17
8632,1.037311e+01,1.691842e+17
8633,1.037430e+01,1.690671e+17
8634,1.037549e+01,1.689500e+17
8635,1.037668e+01,1.688330e+17
8636,1.037787e+01,1.687160e+17
8637,1.037906e+01,1.685991e+17
8638,1.038025e+01,1.684822e+17
8639,1.038144e+01,1.683653e+17
8640,1.038263e+01,1.682487e+17
8641,1.038382e+01,1.681321e+17
8642,1.038501e+01,1.680155e+17
8643,1.038620e+01,1.678989e+17
8644,1.038739e+01,1.677823e+17
8645,1.038858e+01,1.676657e+17
8646,1.038977e+01,1.675491e+17
8647,1.039096e+01,1.674326e+17
8648,1.039215e+01,1.673161e+17
8649,1.039334e+01,1.671997e+17
8650,1.039453e+01,1.670834e+17
8651,1.039572e+01,1.669672e+17
8652,1.039691e+01,1.668510e+17
8653,1.039810e+01,1.667350e+17
8654,1.039929e+01,1.666190e+17
8655,1.040048e+01,1.665030e+17
8656,1.040167e+01,1.663879e+17
8657,1.040286e+01,1.662731e+17
8658,1.040405e+01,1.661583e+17
8659,1.040524e+01,1.660436e+17
8660,1.040643e+01,1.659290e+17
8661,1.040762e+01,1.658144e+17
8662,1.040881e+01,1.656999e+17
8663,1.041000e+01,1.655853e+17
8664,1.041119e+01,1.654708e+17
8665,1.041238e+01,1.653562e+17
8666,1.041357e+01,1.652417e+17
8667,1.041476e+01,1.651272e+17
8668,1.041595e+01,1.650128e+17
8669,1.041714e+01,1.648984e+17
8670,1.041833e+01,1.647841e+17
8671,1.041952e+01,1.646699e+17
8672,1.042071e+01,1.645556e+17
8673,1.042190e+01,1.644414e+17
8674,1.042309e+01,1.643271e+17
8675,1.042428e+01,1.642128e+17
8676,1.042547e+01,1.640987e+17
8677,1.042666e+01,1.639845e+17
8678,1.042785e+01,1.638704e+17
8679,1.042904e+01,1.637563e+17
8680,1.043023e+01,1.636424e+17
